"","X.1","X","env","ALT","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTR","PTT"
"3140",3140,3140,"WIH1.2020",333,-89.53138,43.05577,2020,8,30,243,"2020-08-30",17.76,23.69,11.15,0,1.73,73.81,12.44,326.91,23.42,116,9.37480753544182,13.0064842975868,32.4925990318079,0.683550944488889,0.125782513554759,10.1343762654436,-10.1343762654436,9.42,0.428181818181818,12.54,1.38073081715359,122.521082083268
"3141",3141,3141,"WIH1.2020",333,-89.53138,43.05577,2020,8,31,244,"2020-08-31",18.62,24.41,13.28,9.95,3.27,82.88,15.5,352.1,9.12,117,3.66424145301005,12.9578120817496,32.2509440769738,0.530743396031057,0.136033228534172,3.99406595353727,5.95593404646273,10.845,0.492954545454545,11.13,1.19481900246654,140.527472026574
"3142",3142,3142,"WIH1.2020",333,-89.53138,43.05577,2020,9,1,245,"2020-09-01",16.73,21.57,10.31,8.46,1.87,80.44,13.05,354.98,12.74,118,5.13821354981256,12.9089772332946,32.0073053324482,0.411874599903699,0.115837179648947,5.43899149560439,3.02100850439561,7.94,0.360909090909091,11.26,1.62581577245524,102.497279232359
"3143",3143,3143,"WIH1.2020",333,-89.53138,43.05577,2020,9,2,246,"2020-09-02",19.97,25.85,14.81,1.23,2.76,73.5,14.51,324.61,23.96,119,9.70114507110518,12.8599894927547,31.7617503900805,0.855858259650963,0.147459726661774,10.6149992452511,-9.38499924525109,12.33,0.560454545454546,11.04,1.04298373826072,158.563670445665
"3144",3144,3144,"WIH1.2020",333,-89.53138,43.05577,2020,9,3,247,"2020-09-03",17.76,23.01,11.24,0,4.48,68.06,11.4,325.62,20.81,120,8.45944711267049,12.8108583996575,31.5143483665228,0.724418737794168,0.123744395544828,8.98155789334063,-8.98155789334063,9.125,0.414772727272727,11.77,1.4039296876337,116.899082896875
"3145",3145,3145,"WIH1.2020",333,-89.53138,43.05577,2020,9,4,248,"2020-09-04",16.5,23.55,8.33,0,2.74,65.75,9.32,320.69,22.83,121,9.31858602117303,12.761593301955,31.2651698896865,0.827549137566676,0.115837179648947,9.74663860633031,-9.74663860633031,7.94,0.360909090909091,15.22,1.60725356447796,101.327050817523
"3146",3146,3146,"WIH1.2020",333,-89.53138,43.05577,2020,9,5,249,"2020-09-05",18.05,23.72,11.63,0.02,2.22,67.25,11.4,335.77,21.61,122,8.8575537462771,12.7122033657443,31.0142870822768,0.803367941031909,0.127567144910392,9.37189651891838,-9.35189651891838,9.675,0.439772727272727,12.09,1.3139228285007,122.990567563576
"3147",3147,3147,"WIH1.2020",333,-89.53138,43.05577,2020,9,6,250,"2020-09-06",19.83,25.58,14.06,16.74,4.62,87,17.58,383.44,9.5,123,3.91055564121452,12.6626975852575,30.7617735423872,0.431736895112373,0.143447290205145,4.19257714987043,12.5474228501296,11.82,0.537272727272727,11.52,1.07129421195072,149.673085457744
"3148",3148,3148,"WIH1.2020",333,-89.53138,43.05577,2020,9,7,251,"2020-09-07",15.65,19.5,11.14,1.44,3.25,70.88,10.01,340.4,12.54,124,5.18452918123383,12.6130847930968,30.5077043211459,0.567125942655889,0.111873926507336,5.32164432654454,-3.88164432654454,7.32,0.332727272727273,8.36,1.72309901545038,92.3277806854686
"3149",3149,3149,"WIH1.2020",333,-89.53138,43.05577,2020,9,8,252,"2020-09-08",11.62,14.36,9.04,28.87,4.66,89.94,10,346.09,4.56,125,1.89371574484285,12.5633736706945,30.2521558974106,0.165783309115533,0.090958504781319,1.8604909800839,27.0095090199161,3.7,0.168181818181818,5.32,3.395506397485,46.4844825815697
"3150",3150,3150,"WIH1.2020",333,-89.53138,43.05577,2020,9,9,253,"2020-09-09",10.98,14.08,8.09,8.4,3.94,93,9.88,348,3.41,126,1.42260342854111,12.5135727589759,29.9952061495224,0.125015442826318,0.0877594951040115,1.38090152286855,7.01909847713145,3.085,0.140227272727273,5.99,4.05626345509754,38.6043719614407
"3151",3151,3151,"WIH1.2021",333,-89.52944,43.05722,2021,5,10,130,"2021-05-10",7.35,12.18,3.45,0.1,2.77,69.69,1.72,308.48,18.74,1,6.92228023112191,14.2949013809642,38.6991631276177,0.409165161965081,0.0723130301981357,7.2597143535829,-7.1597143535829,2.09,-0.00840909090909093,8.73,6.83966573251876,29.8763438862152
"3152",3152,3152,"WIH1.2021",333,-89.52944,43.05722,2021,5,11,131,"2021-05-11",7.9,14.02,0.24,0,2.28,63.44,0.59,257.66,29.31,2,10.8126253484474,14.3329108487497,38.8525083815262,0.473570415345062,0.0693904069040881,11.2377974161742,-11.2377974161742,3.01,-0.0395454545454546,13.78,4.76176440157797,43.1420616547366
"3153",3153,3153,"WIH1.2021",333,-89.52944,43.05722,2021,5,12,132,"2021-05-12",10.39,17.21,1.12,0,1.36,61,2.31,276.13,27.2,3,10.0217871789879,14.3703279286173,39.0023169198712,0.591572961690882,0.0783820104319217,10.7420162026149,-10.7420162026149,4.605,0.0529545454545455,16.09,3.12059238406456,66.1753601112827
"3154",3154,3154,"WIH1.2021",333,-89.52944,43.05722,2021,5,13,133,"2021-05-13",12.97,19.62,4.98,0,1.87,58.44,4.22,296.67,23.76,4,8.74396086325749,14.4071348703114,39.1485654924436,0.75150198081442,0.094174716652242,9.7629364671297,-9.7629364671297,5.81,0.195454545454545,14.64,2.47971340280747,83.7054535965092
"3155",3155,3155,"WIH1.2021",333,-89.52944,43.05722,2021,5,14,134,"2021-05-14",13.6,20.12,5.91,0,2.41,60.62,5.36,308.93,24.46,5,8.99140695414354,14.4433137897443,39.291231850466,0.748002391513488,0.0981333821030216,10.1326052064941,-10.1326052064941,6.06,0.227954545454545,14.21,2.38338511381919,87.5264815658504
"3156",3156,3156,"WIH1.2021",333,-89.52944,43.05722,2021,5,15,135,"2021-05-15",12.81,16.24,9.48,1.59,2.73,83.31,10.01,365.51,7.75,6,2.84580834748656,14.4788466893767,39.4302947146021,0.287290810190623,0.0972633970248259,3.20488672465789,-1.61488672465789,4.86,0.220909090909091,6.76,2.97918656160014,70.3671949103708
"3157",3157,3157,"WIH1.2021",333,-89.52944,43.05722,2021,5,16,136,"2021-05-16",15.51,20.13,10.34,0.19,1.35,81.25,12.05,352.82,21.6,7,7.92342829775391,14.5137154799308,39.5657337437347,0.399485324873692,0.111339664373734,9.15879974463879,-8.96879974463879,7.235,0.328863636363636,9.79,2.00604222251981,105.006731497299
"3158",3158,3158,"WIH1.2021",333,-89.52944,43.05722,2021,5,17,137,"2021-05-17",16.48,23.01,10.02,0,2.63,72.5,11.05,334.56,24.8,8,9.08842374291652,14.5479020034196,39.6975295046078,0.703266864629069,0.119618693825999,10.6447283960246,-10.6447283960246,8.515,0.387045454545455,12.99,1.70850287767699,123.875385559118
"3159",3159,3159,"WIH1.2021",333,-89.52944,43.05722,2021,5,18,138,"2021-05-18",16.56,21.46,10.33,9.09,3.95,84.88,13.83,360.5,14.07,9,5.15145542434661,14.5813880574734,39.8256634424188,0.325701439841972,0.115545567209859,6.00422917929106,3.08577082070894,7.895,0.358863636363636,11.13,1.84691425680474,115.120058713752
"3160",3160,3160,"WIH1.2021",333,-89.52944,43.05722,2021,5,19,139,"2021-05-19",20.41,25.43,16.25,1.66,4.15,85.19,17.68,384.55,9.09,10,3.32521353921757,14.614155420932,39.9501178524402,0.525833985215567,0.151566688503475,4.04228115412464,-2.38228115412464,12.84,0.583636363636364,9.18,1.13817409820343,187.645755604767
"3161",3161,3161,"WIH1.2021",333,-89.52944,43.05722,2021,5,20,140,"2021-05-20",21.52,26.19,17.83,0.25,4.58,80.94,17.96,388.48,14.17,11,5.17923428206989,14.6461858806681,40.0708758527381,0.661879293285152,0.161355323225187,6.35335424149293,-6.10335424149293,14.01,0.636818181818182,8.36,1.04540941332392,205.19306418816
"3162",3162,3162,"WIH1.2021",333,-89.52944,43.05722,2021,5,21,141,"2021-05-21",21.05,24.93,18.11,3,3.73,88,18.9,388.54,10.43,12,3.80925202808297,14.6774612595965,40.1879213580502,0.432714653042026,0.157192739337396,4.66068702954537,-1.66068702954537,13.52,0.614545454545455,6.82,1.08561103991098,198.439276229745
"3163",3163,3163,"WIH1.2021",333,-89.52944,43.05722,2021,5,22,142,"2021-05-22",22.56,27.67,17.46,1.02,2.95,82.69,19.18,391.27,22.89,13,8.35372041083649,14.7079634458146,40.3012390548733,0.629212663825801,0.166182158497568,10.3013575765049,-9.28135757650487,14.565,0.662045454545455,10.21,1.00981554725813,214.22148758829
"3164",3164,3164,"WIH1.2021",333,-89.52944,43.05722,2021,5,23,143,"2021-05-23",21.7,26.15,17.79,7.28,2.52,87,19.28,405.12,11.21,14,4.08824550614592,14.7376744228136,40.4108143778008,0.478038919466937,0.161012066911195,5.02481988866863,2.25518011133137,13.97,0.635,8.36,1.05495164085996,205.885311686706
"3165",3165,3165,"WIH1.2021",333,-89.52944,43.05722,2021,5,24,144,"2021-05-24",22.11,26.55,16.26,0.35,3.06,82.31,18.75,395.81,21.09,15,7.68640105008608,14.7665763006895,40.5166334871448,0.497126189998614,0.156229065322506,9.41655478837411,-9.06655478837411,13.405,0.609318181818182,10.29,1.10157227159191,197.945955310743
"3166",3166,3166,"WIH1.2021",333,-89.52944,43.05722,2021,5,25,145,"2021-05-25",22.26,25.26,20.01,1.82,5.02,86.62,19.84,396.86,17.37,16,6.32672143386181,14.7946513482724,40.6186832478618,0.463212255604738,0.166799515546081,7.82075678973383,-6.00075678973383,14.635,0.665227272727273,5.25,1.01090887244772,216.519722481967
"3167",3167,3167,"WIH1.2021",333,-89.52944,43.05722,2021,5,26,146,"2021-05-26",18.95,22.83,11.69,0.09,3.66,71.12,13.03,316,30.56,17,11.1245243383602,14.821882026087,40.7169512097976,0.576683058819941,0.124673589969277,13.2054311364081,-13.1154311364081,9.26,0.420909090909091,11.14,1.60063520800076,137.250627561566
"3168",3168,3168,"WIH1.2021",333,-89.52944,43.05722,2021,5,27,147,"2021-05-27",7.82,11.83,2.94,14.35,5.91,76.5,3.65,334.23,6.17,18,2.244805406107,14.8482510200463,40.8114255892516,0.27727989757903,0.0704663586547071,2.37486729629044,11.9751327037096,1.915,-0.0279545454545455,8.89,7.75365588514167,28.4344007033887
"3169",3169,3169,"WIH1.2021",333,-89.52944,43.05722,2021,5,28,148,"2021-05-28",7.53,12.06,3.17,1.25,5.33,73,2.63,315.3,11.77,19,4.28007254244214,14.8737412757709,40.9020952518564,0.349431736124659,0.0714490312518943,4.54604901433938,-3.29604901433938,2.03,-0.0175,8.89,7.32696614569995,30.1936947898149
"3170",3170,3170,"WIH1.2021",333,-89.52944,43.05722,2021,5,29,149,"2021-05-29",10.12,18,1.17,0,2.39,61.5,1.9,264.59,31.76,20,11.5438711145819,14.8983360334202,40.9889496967555,0.663770370891322,0.0803566566117921,12.6147324225043,-12.6147324225043,5,0.0720454545454546,16.83,2.97966720668404,74.491680167101
"3171",3171,3171,"WIH1.2021",333,-89.52944,43.05722,2021,5,30,150,"2021-05-30",12.32,18.73,4.01,0,1.67,57.94,3.65,311.2,20.83,21,7.56782751072624,14.9220188629115,41.0719790420563,0.693776471784059,0.0892298297139493,8.46485130782804,-8.46485130782804,5.365,0.153181818181818,14.72,2.78136418693597,80.0566311995202
"3172",3172,3172,"WIH1.2021",333,-89.52944,43.05722,2021,5,31,151,"2021-05-31",15.06,20.66,8.3,0,2.53,68.81,8.93,328.27,25.08,22,9.10824377151166,14.9447736993961,41.1511740115238,0.622548711144241,0.106688544559157,10.5537802177993,-10.5537802177993,6.48,0.294545454545455,12.36,2.30629223756113,96.8421335720867
"3173",3173,3173,"WIH1.2021",333,-89.52944,43.05722,2021,6,1,152,"2021-06-01",17.13,23.37,9.4,0.01,2.3,73.06,11.91,323.71,27.74,23,10.0705323878165,14.9665848788556,41.2265259224762,0.631908805659704,0.118754704086099,11.8923619681014,-11.8823619681014,8.385,0.381136363636364,13.97,1.78492365877825,125.494814209204
"3174",3174,3174,"WIH1.2021",333,-89.52944,43.05722,2021,6,2,153,"2021-06-02",19.29,25.41,11.62,0,1.03,61.06,10.92,321.08,28.29,24,10.2667035638665,14.9874371736715,41.2980266748335,1.00110412127205,0.133598542631833,12.3561392397179,-12.3561392397179,10.515,0.477954545454545,13.79,1.42533877067727,157.592901881156
"3175",3175,3175,"WIH1.2021",333,-89.52944,43.05722,2021,6,3,154,"2021-06-03",21.08,28.15,13.26,0.06,2.75,67.56,14.3,354.34,26.48,25,9.6068487520799,15.00731582802,41.3656687412646,1.03822448438503,0.15047025327926,11.7639644967217,-11.7039644967217,12.705,0.5775,14.89,1.18121336702243,190.667947594994
"3176",3176,3176,"WIH1.2021",333,-89.52944,43.05722,2021,6,4,155,"2021-06-04",23.39,29.53,17.9,0.09,4.68,64.81,15.8,360,28.42,26,10.3077603317823,15.0262065929354,41.4294451583727,1.29529882323724,0.176572629017341,12.8845182073907,-12.7945182073907,15.715,0.714318181818182,11.63,0.956169684564773,236.13683660798
"3177",3177,3177,"WIH1.2021",333,-89.52944,43.05722,2021,6,5,156,"2021-06-05",24.46,31.11,17.08,0,4.32,73.56,18.98,364.85,29.36,27,10.6459767786634,15.044095760884,41.4893495188527,1.03950210389224,0.180124195545041,13.3417484774698,-13.3417484774698,16.095,0.731590909090909,14.03,0.934706167187574,242.134721271428
"3178",3178,3178,"WIH1.2021",333,-89.52944,43.05722,2021,6,6,157,"2021-06-06",24.56,29.37,18.83,0.01,4.05,75,19.41,374.24,27.21,28,9.86413023396661,15.0609701996852,41.5453759645508,0.878900846690264,0.180171325109538,12.3651225155572,-12.3551225155572,16.1,0.731818181818182,10.54,0.935463987558087,242.481620214932
"3179",3179,3179,"WIH1.2021",333,-89.52944,43.05722,2021,6,7,158,"2021-06-07",23.21,26.01,20.54,0.81,2.51,86.75,20.8,392.59,22.01,29,7.97741685552665,15.0768173856173,41.5975191803524,0.433881199588314,0.172534247929171,9.95096446361604,-9.14096446361604,15.275,0.694318181818182,5.47,0.987025688092786,230.298385565304
"3180",3180,3180,"WIH1.2021",333,-89.52944,43.05722,2021,6,8,159,"2021-06-08",25.08,30.11,19.87,0.45,1.32,76,20.08,393.69,25.98,30,9.41465093564533,15.0916254355427,41.6457743888222,0.944802961011377,0.188727726309469,11.8686026921483,-11.4186026921483,16.99,0.772272727272727,10.24,0.888265181609341,256.40671614987
"3181",3181,3181,"WIH1.2021",333,-89.52944,43.05722,2021,6,9,160,"2021-06-09",25.96,31.98,20.3,0.24,1.88,70.25,19.57,391.16,28.46,31,10.3117723153906,15.1053831378899,41.690137345518,1.28892959447867,0.200288452209728,13.0856615555945,-12.8456615555945,18.14,0.824545454545455,11.68,0.83271130859371,274.011650121323
"3182",3182,3182,"WIH1.2021",333,-89.52944,43.05722,2021,6,10,161,"2021-06-10",26.2,31.85,18.98,0.14,0.91,71.38,19.97,393.21,28.66,32,10.3828875521747,15.1180799823296,41.7306043349008,1.12065759069939,0.192932871396923,13.1247775976474,-12.9847775976474,17.415,0.791590909090909,12.87,0.868106803464232,263.28136289227
"3183",3183,3183,"WIH1.2021",333,-89.52944,43.05722,2021,6,11,162,"2021-06-11",26.73,31.9,20.94,1.25,1.41,74.44,21.41,407.32,20.71,33,7.50197341352677,15.1297061879881,41.7671721667607,1.05254722218501,0.203191704673452,9.53666843766316,-8.28666843766316,18.42,0.837272727272727,10.96,0.821373842996097,278.689187982741
"3184",3184,3184,"WIH1.2021",333,-89.52944,43.05722,2021,6,12,163,"2021-06-12",24.68,29.87,18.24,0.61,3.16,65.62,16.98,367.11,28.74,34,10.409869570778,15.1402527300428,41.7998381730838,1.21812087101824,0.179747533065073,13.0568332522468,-12.4468332522468,16.055,0.729772727272727,11.63,0.943024150111666,243.076757580837
"3185",3185,3185,"WIH1.2021",333,-89.52944,43.05722,2021,6,13,164,"2021-06-13",23.73,30.33,15.48,0,2.55,55.5,13,342.44,31.5,35,11.4088424102508,15.1497113645543,41.8286002052832,1.54358237308735,0.169198917812684,14.2077378860179,-14.2077378860179,14.905,0.6775,14.85,1.01641807209355,225.806447888682
"3186",3186,3186,"WIH1.2021",333,-89.52944,43.05722,2021,6,14,165,"2021-06-14",21.92,28.19,15.98,0,3.56,59.69,12.83,355.38,26.16,36,9.4743723647409,15.1580746513945,41.8534566317231,1.33771714351479,0.162000594841552,11.7352444189444,-11.7352444189444,14.085,0.640227272727273,12.21,1.07618563375183,213.501481464892
"3187",3187,3187,"WIH1.2021",333,-89.52944,43.05722,2021,6,15,166,"2021-06-15",21.32,27.24,14.83,0,2.35,60.56,12.58,356.06,27.18,37,9.8435743423337,15.1653359751388,41.8744063354684,1.19415680753951,0.153162348647105,12.1038402657529,-12.1038402657529,13.035,0.5925,12.41,1.16343198888675,197.680154435934
"3188",3188,3188,"WIH1.2021",333,-89.52944,43.05722,2021,6,16,167,"2021-06-16",20.71,28.11,11.83,0,1.3,51,9.01,335.96,31.35,38,11.353777738576,15.1714895638031,41.8914487121961,1.4466796060504,0.14461770979345,13.8513700108965,-13.8513700108965,11.97,0.544090909090909,16.28,1.26745944559759,181.602730078723
"3189",3189,3189,"WIH1.2021",333,-89.52944,43.05722,2021,6,17,168,"2021-06-17",23.52,31.88,14.05,2.83,3.83,56.5,13.52,391.53,22.43,39,8.1234449655784,15.1765305053141,41.9045836682119,1.61367579222572,0.169736055498856,10.1207389342681,-7.29073893426809,14.965,0.680227272727273,17.83,1.01413501539018,227.116779012025
"3190",3190,3190,"WIH1.2021",333,-89.52944,43.05722,2021,6,18,169,"2021-06-18",25.05,29.52,21.32,23.64,2.44,68.69,18.16,378.52,28.45,40,10.3040959838911,15.1804547616155,41.91381161852,1.24708738068706,0.192982809383793,13.0289767400557,10.6110232599443,17.42,0.791818181818182,8.2,0.871438275638088,264.443521947342
"3191",3191,3191,"WIH1.2021",333,-89.52944,43.05722,2021,6,19,170,"2021-06-19",22.85,28.83,17.93,2.16,2.17,67.88,15.97,360.38,30.03,41,10.8769727635099,15.1832591803276,41.9191334849043,1.19586303050151,0.173490802450386,13.5859247209914,-11.4259247209914,15.38,0.699090909090909,10.9,0.987208009124031,233.518526193439
"3192",3192,3192,"WIH1.2021",333,-89.52944,43.05722,2021,6,20,171,"2021-06-20",20.63,25.08,16.04,8.37,2.92,82.25,17.34,381.45,8.22,42,2.97754244864609,15.1849415038871,41.9205506939821,0.523027086488502,0.149300078387393,3.64792144367981,4.72207855632019,12.56,0.570909090909091,9.04,1.20899215795279,190.722865288822
"3193",3193,3193,"WIH1.2021",333,-89.52944,43.05722,2021,6,21,172,"2021-06-21",16.57,20.15,10.95,0.28,5.02,65.25,9.22,335.93,25.64,43,9.28850670984415,15.1855003761143,41.9180651752044,0.66896248011093,0.113330508481354,10.9053959287609,-10.6253959287609,7.55,0.343181818181818,9.2,2.01132455312772,114.650527839663
"3194",3194,3194,"WIH1.2021",333,-89.52944,43.05722,2021,6,22,173,"2021-06-22",16.85,22.52,9.57,0,2.48,60.44,8.4,326.88,25.55,44,9.25696855936783,15.1849353461662,41.9116793587816,0.85858664861671,0.116520039625365,10.9187162454502,-10.9187162454502,8.045,0.365681818181818,12.95,1.88749973227672,122.162804859907
"3195",3195,3195,"WIH1.2021",333,-89.52944,43.05722,2021,6,23,174,"2021-06-23",20.52,26.12,15.62,0.27,4.83,71,14.76,393.63,14.98,45,5.42810165963165,15.1832468698524,41.9013961735239,0.900785655693949,0.151811255898415,6.66298579756258,-6.39298579756258,12.87,0.585,10.5,1.17973946152699,195.408387215
"3196",3196,3196,"WIH1.2021",333,-89.52944,43.05722,2021,6,24,175,"2021-06-24",22.34,25.42,18.61,10.46,4.23,84.94,19.63,402.35,9.77,46,3.54076651816476,15.1804363083046,41.8872190445951,0.410923901083407,0.161398273689706,4.38069036741486,6.07930963258514,14.015,0.637045454545455,6.81,1.08315635449908,212.753814860889
"3197",3197,3197,"WIH1.2021",333,-89.52944,43.05722,2021,6,25,176,"2021-06-25",24.11,28.96,19.9,1.08,1.45,77.12,19.31,408.78,14.59,47,5.28850505514809,15.1765059240093,41.869151891185,0.919854512396867,0.183304949228849,6.64335482504782,-5.56335482504782,16.43,0.746818181818182,9.06,0.923706994766239,249.349992331473
"3198",3198,3198,"WIH1.2021",333,-89.52944,43.05722,2021,6,26,177,"2021-06-26",22.06,25.98,17.68,21.24,1.95,88,19.91,403.9,9.66,48,3.50217686709084,15.1714588742263,41.8471991241169,0.364848449242566,0.15981552270896,4.32589326717303,16.914106732827,13.83,0.628636363636364,8.3,1.09699630327016,209.82127623055
"3199",3199,3199,"WIH1.2021",333,-89.52944,43.05722,2021,6,27,178,"2021-06-27",22.8,26.59,18.8,1,2.52,80.44,19.03,385.49,19.15,49,6.94418929767456,15.1652992018349,41.8213656434151,0.623769710103577,0.167330218569405,8.6255899920991,-7.6255899920991,14.695,0.667954545454545,7.79,1.03200402870602,222.854071770964
"3200",3200,3200,"WIH1.2021",333,-89.52944,43.05722,2021,6,28,179,"2021-06-28",22.12,24.79,17.96,4.34,1.56,89.5,20.28,393.62,16.91,50,6.13333707119607,15.1580318236606,41.7916568358625,0.214460401060445,0.155978494783392,7.54861633373611,-3.20861633373611,13.375,0.607954545454545,6.83,1.13331079055406,202.738675641461
"3201",3201,3201,"WIH1.2021",333,-89.52944,43.05722,2021,6,29,180,"2021-06-29",23.02,25.72,19.9,14.92,1.99,87,20.66,401.07,11.66,51,4.23020098095823,15.149662516356,41.7580785725925,0.379473629760506,0.168351383904028,5.25587350624531,9.66412649375469,14.81,0.673181818181818,5.82,1.02293467362296,224.366501867232
"3202",3202,3202,"WIH1.2021",333,-89.52944,43.05722,2021,6,30,181,"2021-06-30",23.73,28.27,19.3,1.04,1.68,78.44,19.37,369.84,26.69,52,9.68565940031544,15.1401978999175,41.7206372067594,0.790653382789547,0.177222390133058,12.1054459222439,-11.0654459222439,15.785,0.7175,8.97,0.959150959766709,238.988023850198
"3203",3203,3203,"WIH1.2021",333,-89.52944,43.05722,2021,7,1,182,"2021-07-01",21.55,26.76,15.07,0.01,2.88,71.56,15.69,351.15,28.89,53,10.4871012988309,15.1296454189364,41.6793395713458,0.831625296203039,0.152178732524231,12.8542276210226,-12.8442276210226,12.915,0.587045454545455,11.69,1.17147854579453,195.399370585564
